pdb_file,framework_ca_rmsd,avg_framework_lddt
A6_scTCR_0.pdb,14.065248908283634,0.9163352393534394
A6_scTCR_1.pdb,1.1188293802632547,0.9534440624472726
A6_scTCR_2.pdb,13.982813031493361,0.9341572998597383
A6_scTCR_3.pdb,13.847700128906455,0.9280779516566869
A6_scTCR_4.pdb,0.8332634780486581,0.9619881725121335
A6_scTCR_5.pdb,13.981112950851136,0.9371703867711325
A6_scTCR_6.pdb,1.286482502047205,0.9588449467436222
A6_scTCR_7.pdb,13.96243188532852,0.9195871915607723
A6_scTCR_8.pdb,13.738452396997552,0.9218595468945877
A6_scTCR_9.pdb,14.072097512698942,0.9577409654318282
A6_scTCR_10.pdb,0.9550283599411192,0.9710082649082692
A6_scTCR_11.pdb,13.832707087437166,0.9339820777577701
A6_scTCR_12.pdb,1.0615942133047516,0.9552808437917534
A6_scTCR_13.pdb,13.915839374838091,0.9174833986806833
A6_scTCR_14.pdb,13.912158413687045,0.9268404457528546
A6_scTCR_15.pdb,13.81639396879513,0.9177990231167932
A6_scTCR_16.pdb,0.8630781687848932,0.9617110468278648
A6_scTCR_17.pdb,1.1279428222342358,0.9503628444531955
A6_scTCR_18.pdb,13.997003169515539,0.9363154860466355
A6_scTCR_19.pdb,0.9389434182785731,0.9627159580931252
A6_scTCR_20.pdb,1.0629409215255594,0.9512427451768305
A6_scTCR_21.pdb,1.1190972133302728,0.9546830641297087
A6_scTCR_22.pdb,13.823850244626273,0.9295212709854427
A6_scTCR_23.pdb,0.8221623717352318,0.962592750551474
A6_scTCR_24.pdb,1.056826799017588,0.9669412695387612
A6_scTCR_25.pdb,1.0878393014863919,0.9555118653174379
A6_scTCR_26.pdb,1.1317211052041682,0.9601582736698956
A6_scTCR_27.pdb,13.84025389417944,0.9305601998025914
A6_scTCR_28.pdb,0.9924299494788987,0.9605694676653466
A6_scTCR_29.pdb,13.91531374216571,0.9310710451709961
A6_scTCR_30.pdb,13.993617414476859,0.9277879303743627
A6_scTCR_31.pdb,0.7940124588141526,0.9690084032509348
A6_scTCR_32.pdb,14.159190000875068,0.9441605016920843
A6_scTCR_33.pdb,13.870309161636666,0.9241984989149253
A6_scTCR_34.pdb,14.02218497015444,0.9378351129374308
A6_scTCR_35.pdb,14.023423565481128,0.9336851728270215
A6_scTCR_36.pdb,14.045412319273408,0.933795025042951
A6_scTCR_37.pdb,13.932793797525907,0.933227128975553
A6_scTCR_38.pdb,14.012675015842007,0.9369530465630497
A6_scTCR_39.pdb,0.8899498892808623,0.9613483290650361
A6_scTCR_40.pdb,14.031776977852456,0.9513500519888949
A6_scTCR_41.pdb,13.782057805404264,0.9287761467970574
A6_scTCR_42.pdb,1.1095366823182575,0.9581431406255051
A6_scTCR_43.pdb,0.8416180673307113,0.9625728242496953
A6_scTCR_44.pdb,13.871392253702338,0.9332526411279809
A6_scTCR_45.pdb,14.004445043273995,0.930805999024377
A6_scTCR_46.pdb,13.999232509297746,0.9438357830421954
A6_scTCR_47.pdb,0.8830609095528397,0.9682812056751522
A6_scTCR_48.pdb,0.4452536099218499,0.9845633783979566
A6_scTCR_49.pdb,0.8834685633101987,0.9612465838026908
A6_scTCR_50.pdb,13.998185138317673,0.9341117667138049
A6_scTCR_51.pdb,1.0316301221399733,0.955576749576257
A6_scTCR_52.pdb,1.010112219942327,0.9507834452971248
A6_scTCR_53.pdb,0.7678546212469667,0.9712332832930912
A6_scTCR_54.pdb,13.868757327058926,0.9360801171977285
A6_scTCR_55.pdb,13.862618208954519,0.9211008132818767
A6_scTCR_56.pdb,13.92174297598918,0.9259838864898687
A6_scTCR_57.pdb,13.983820543791609,0.9490349253415356
A6_scTCR_58.pdb,1.2001514497353396,0.9587126875106169
A6_scTCR_59.pdb,13.98575326444934,0.9347728539428976
A6_scTCR_60.pdb,13.725839125980027,0.9240185742549216
A6_scTCR_61.pdb,0.9849871030510002,0.9636591155373766
A6_scTCR_62.pdb,13.944018961700099,0.927501074881083
A6_scTCR_63.pdb,13.913170827963583,0.9301424446715818
A6_scTCR_64.pdb,14.040502994656146,0.9422182564775425
A6_scTCR_65.pdb,1.1581779518201547,0.9552528193768549
A6_scTCR_66.pdb,13.956621777680525,0.9378231788156084
A6_scTCR_67.pdb,13.915520515302108,0.9285327374006793
A6_scTCR_68.pdb,1.02082389328211,0.9527263667108324
A6_scTCR_69.pdb,13.831840620803934,0.9218859961541688
A6_scTCR_70.pdb,1.0724720141698896,0.9521927079099278
A6_scTCR_71.pdb,0.7126269697043078,0.972553138519905
A6_scTCR_72.pdb,14.00611294856983,0.9251876876239457
A6_scTCR_73.pdb,1.0078799434763597,0.9606545572094315
A6_scTCR_74.pdb,0.7866832406258439,0.9703495906535952
A6_scTCR_75.pdb,13.79199797942566,0.9245869492136172
A6_scTCR_76.pdb,1.1650151372578275,0.9507139474329475
A6_scTCR_77.pdb,0.9294580649460794,0.9689235557524104
A6_scTCR_78.pdb,1.0354431244386648,0.9586657181622178
A6_scTCR_79.pdb,13.905380001607774,0.9175350550348473
A6_scTCR_80.pdb,13.894211988629431,0.9358664901226077
A6_scTCR_81.pdb,13.883080450174148,0.9297071004242861
A6_scTCR_82.pdb,1.422724278732695,0.952184776257002
A6_scTCR_83.pdb,0.8750135356784167,0.9674602792467343
A6_scTCR_84.pdb,13.938117319435692,0.9325772993002415
A6_scTCR_85.pdb,1.0424477453718266,0.9554858385209615
A6_scTCR_86.pdb,13.938220465680649,0.9266650186477072
A6_scTCR_87.pdb,0.8880540889916483,0.968303078087477
A6_scTCR_88.pdb,0.8360945399420765,0.9705931925049346
A6_scTCR_89.pdb,0.8054036830636105,0.9669789074702434
A6_scTCR_90.pdb,13.976904009342743,0.9330075950907112
A6_scTCR_91.pdb,1.102048543541569,0.957048501058508
A6_scTCR_92.pdb,13.921029146166617,0.9205957558957406
A6_scTCR_93.pdb,13.808657137842644,0.9310719158478757
A6_scTCR_94.pdb,0.641151168094694,0.9717034097696238
A6_scTCR_95.pdb,14.046329562005614,0.9480503786372709
A6_scTCR_96.pdb,13.936614566240511,0.9391754095874675
A6_scTCR_97.pdb,1.068085355765787,0.9620452755100238
A6_scTCR_98.pdb,13.95287633877728,0.9261019042398394
A6_scTCR_99.pdb,1.0800040016207224,0.9643902702692472
