pdb_file,framework_ca_rmsd,avg_framework_lddt
A6_0.pdb,13.978741793328421,0.9468788829434002
A6_1.pdb,0.6844394912570912,0.9739024639241938
A6_2.pdb,13.977962372834218,0.9368963720059935
A6_3.pdb,13.878308173621432,0.9366012543049289
A6_4.pdb,14.027185212405659,0.9342085490469137
A6_5.pdb,0.8445252689965587,0.9666108016865061
A6_6.pdb,1.0211169875230501,0.9640833809585132
A6_7.pdb,0.9311950135427253,0.9587370622627779
A6_8.pdb,1.0802024246207953,0.9517476303065684
A6_9.pdb,14.05246798583661,0.9409373104204453
A6_10.pdb,0.895621431743678,0.9665508384691036
A6_11.pdb,13.911531360806734,0.9289500344384342
A6_12.pdb,1.0483036658160003,0.9516499494489133
A6_13.pdb,1.1400799807045725,0.9528432676685088
A6_14.pdb,13.902310194648143,0.9362414146518786
A6_15.pdb,1.023382634919364,0.9486873701518375
A6_16.pdb,14.04907959858924,0.9272895665010019
A6_17.pdb,14.058541080523854,0.9339330690739025
A6_18.pdb,1.028256965583378,0.9501781454545801
A6_19.pdb,14.028556493246679,0.9366991030418244
A6_20.pdb,0.7873255974020589,0.968267857507435
A6_21.pdb,0.936870002872107,0.9609412492086049
A6_22.pdb,0.8890160424004889,0.9699472529817201
A6_23.pdb,13.98160036652147,0.9460605556448886
A6_24.pdb,1.0715416780934681,0.9513158432824652
A6_25.pdb,13.87097135689282,0.9398807961334477
A6_26.pdb,1.0212026869304975,0.9553049602558303
A6_27.pdb,1.0435623624235564,0.9714518193772075
A6_28.pdb,13.841178828509713,0.9409058280056856
A6_29.pdb,13.822175142284223,0.9317737113588531
A6_30.pdb,13.869213250045952,0.9343907092837488
A6_31.pdb,1.087177026867742,0.945389163129383
A6_32.pdb,13.877280235859061,0.9333764904451519
A6_33.pdb,13.902318016699363,0.9306724588623244
A6_34.pdb,0.8466041698263626,0.9634228377179268
A6_35.pdb,14.04079003783742,0.9284602682997739
A6_36.pdb,14.12816284625963,0.9448526105291816
A6_37.pdb,1.1373616422476676,0.9550269154887111
A6_38.pdb,13.955725528725301,0.9402821625700416
A6_39.pdb,13.932428276914196,0.9430109944279268
A6_40.pdb,13.893829248700808,0.9361093248918061
A6_41.pdb,13.999877435579888,0.942407522891735
A6_42.pdb,13.95313955385086,0.9399739365795501
A6_43.pdb,1.012741608520209,0.9496690724934577
A6_44.pdb,13.691408096673959,0.9335530596342749
A6_45.pdb,13.970778703164697,0.9291477745475291
A6_46.pdb,13.937368401381853,0.9308202698679866
A6_47.pdb,0.960308889088927,0.9554266435465373
A6_48.pdb,14.00743870082627,0.9344636327145843
A6_49.pdb,14.031449921593865,0.9361973298874984
A6_50.pdb,13.984718977655987,0.9396051188529332
A6_51.pdb,13.79724402831778,0.9373943745402455
A6_52.pdb,0.9604853329732945,0.9647736059398948
A6_53.pdb,13.881000672940697,0.9327622982107457
A6_54.pdb,13.826128010680614,0.9378508315328892
A6_55.pdb,13.941425809860919,0.9412369571778634
A6_56.pdb,1.0431882572076177,0.9564088998723205
A6_57.pdb,0.9221688488563813,0.970684354755255
A6_58.pdb,0.9092926218963489,0.9608723375565272
A6_59.pdb,13.874366885281896,0.9404264767317425
A6_60.pdb,0.831732294085449,0.9650436469637699
A6_61.pdb,13.887755842180258,0.9424334114618789
A6_62.pdb,0.716185761722797,0.9722576352159076
A6_63.pdb,0.9754766570959913,0.9562862129939366
A6_64.pdb,1.0105940325949763,0.9534408676740065
A6_65.pdb,13.800286611883365,0.9351004461566547
A6_66.pdb,0.7457471283367372,0.9738911953342303
A6_67.pdb,13.813950473834458,0.9313132345842384
A6_68.pdb,1.0942574996235641,0.952457326333732
A6_69.pdb,0.8201812425035061,0.9660695240381638
A6_70.pdb,1.1066675993168034,0.9499976818112885
A6_71.pdb,1.023298961229037,0.9495587099664824
